"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
17.08.2023 02:20:00,  992.94,   19.88,  293.62,   16.95,   83.20,   23.25,   19.34,    3.91,   12.21,   19.48, 1171.73,    2.45,    5.56,  268.10,    0.00,    0.00,    0.00,    0.00,    0.00,   30.40,  417.80
17.08.2023 02:30:00,  993.24,   19.61,  293.33,   17.06,   85.20,   22.86,   19.48,    3.38,   12.29,   19.61, 1173.12,    2.06,    4.42,  242.90,    0.00,    0.00,    0.00,    0.00,    0.00,   30.33,  418.40
17.08.2023 02:40:00,  993.46,   19.34,  293.04,   17.27,   87.80,   22.48,   19.74,    2.74,   12.45,   19.87, 1174.33,    2.31,    4.08,  216.30,    0.70,  140.00,    0.00,    0.00,    0.00,   30.26,  419.00
17.08.2023 02:50:00,  993.22,   18.29,  292.01,   17.71,   96.40,   21.05,   20.29,    0.76,   12.81,   20.43, 1178.03,    2.59,    5.45,   35.58,    8.60,  600.00,    0.00,    0.00,    0.00,   30.18,  418.70
17.08.2023 03:00:00,  992.88,   17.66,  291.41,   17.66,  100.00,   20.23,   20.23,    0.00,   12.77,   20.38, 1180.20,    3.00,    5.25,   18.66,    0.90,  580.00,    0.01,    0.00,    0.00,   29.98,  419.00
17.08.2023 03:10:00,  992.87,   17.61,  291.36,   17.61,  100.00,   20.17,   20.17,    0.00,   12.73,   20.32, 1180.43,    1.22,    2.76,    2.50,    1.00,  460.00,    0.00,    0.00,    0.00,   29.65,  419.60
17.08.2023 03:20:00,  993.04,   17.62,  291.35,   17.62,  100.00,   20.18,   20.18,    0.00,   12.74,   20.32, 1180.58,    1.71,    3.67,  311.50,    0.80,  600.00,    0.00,    0.00,    0.00,   29.33,  420.20
17.08.2023 03:30:00,  993.19,   17.58,  291.30,   17.58,  100.00,   20.13,   20.13,    0.00,   12.71,   20.27, 1180.94,    1.83,    3.43,  264.50,    0.30,  530.00,    0.00,    0.00,    0.00,   29.07,  421.90
17.08.2023 03:40:00,  993.56,   17.60,  291.29,   17.60,  100.00,   20.16,   20.16,    0.00,   12.72,   20.29, 1181.30,    3.88,    6.43,  214.00,    2.90,  600.00,    0.01,    0.00,    0.00,   28.85,  422.80
17.08.2023 03:50:00,  993.25,   17.58,  291.29,   17.58,  100.00,   20.13,   20.13,    0.00,   12.70,   20.27, 1181.02,    1.75,    3.65,  252.00,    6.20,  600.00,    0.00,    0.00,    0.00,   28.65,  422.60
17.08.2023 04:00:00,  992.99,   17.55,  291.29,   17.55,  100.00,   20.09,   20.09,    0.00,   12.68,   20.24, 1180.84,    2.15,    2.86,    4.26,    0.70,  600.00,    0.00,    0.00,    0.00,   28.48,  422.40
17.08.2023 04:10:00,  992.66,   17.65,  291.41,   17.65,  100.00,   20.22,   20.22,    0.00,   12.77,   20.37, 1179.98,    3.08,    3.70,   23.24,    0.70,  600.00,    0.00,    0.00,    0.00,   28.32,  423.00
17.08.2023 04:20:00,  992.60,   17.67,  291.44,   17.67,  100.00,   20.25,   20.25,    0.00,   12.79,   20.40, 1179.82,    2.86,    5.17,   39.80,    1.00,  600.00,    0.00,    0.00,    0.00,   28.15,  425.20
17.08.2023 04:30:00,  992.35,   17.56,  291.35,   17.56,  100.00,   20.11,   20.11,    0.00,   12.70,   20.26, 1180.03,    3.16,    4.44,   31.88,    0.80,  600.00,    0.00,    0.00,    0.00,   27.99,  424.70
17.08.2023 04:40:00,  992.38,   17.55,  291.34,   17.55,  100.00,   20.09,   20.09,    0.00,   12.69,   20.25, 1180.12,    3.25,    4.79,   14.11,    0.30,  600.00,    0.00,    0.00,    0.00,   27.84,  423.50
17.08.2023 04:50:00,  992.67,   17.57,  291.33,   17.57,  100.00,   20.12,   20.12,    0.00,   12.70,   20.27, 1180.37,    2.19,    4.13,   15.16,    0.60,  600.00,    0.00,    0.00,    0.00,   27.72,  424.20
17.08.2023 05:00:00,  992.80,   17.65,  291.40,   17.65,  100.00,   20.22,   20.22,    0.00,   12.77,   20.37, 1180.16,    0.96,    2.05,  124.50,    0.80,  600.00,    0.00,    0.00,    0.00,   27.63,  425.70
17.08.2023 05:10:00,  992.67,   17.68,  291.44,   17.68,  100.00,   20.26,   20.26,    0.00,   12.79,   20.41, 1179.85,    0.99,    1.76,   93.50,    0.30,  600.00,    0.00,    0.00,    0.00,   27.59,  426.10
17.08.2023 05:20:00,  992.11,   17.61,  291.42,   17.61,  100.00,   20.17,   20.17,    0.00,   12.74,   20.33, 1179.51,    0.91,    1.96,   36.12,    0.20,  430.00,    0.27,    1.42,    2.22,   27.59,  429.30
17.08.2023 05:30:00,  991.90,   17.59,  291.42,   17.59,  100.00,   20.14,   20.14,    0.00,   12.73,   20.31, 1179.35,    0.74,    1.33,  109.50,    0.10,    0.00,    1.10,    3.12,    4.36,   27.60,  430.60
17.08.2023 05:40:00,  991.93,   17.57,  291.39,   17.57,  100.00,   20.12,   20.12,    0.00,   12.71,   20.28, 1179.48,    0.95,    1.90,  191.90,    0.00,    0.00,    5.01,   10.91,   19.01,   27.62,  431.20
17.08.2023 05:50:00,  991.94,   17.58,  291.40,   17.58,  100.00,   20.13,   20.13,    0.00,   12.72,   20.30, 1179.45,    0.78,    1.46,  309.70,    0.00,    0.00,   10.03,   20.52,   22.37,   27.66,  430.60
17.08.2023 06:00:00,  992.12,   17.61,  291.42,   17.61,  100.00,   20.17,   20.17,    0.00,   12.74,   20.33, 1179.53,    1.76,    3.17,  209.60,    0.00,    0.00,   11.06,   22.20,   26.15,   27.71,  430.60
17.08.2023 06:10:00,  992.28,   17.58,  291.38,   17.58,  100.00,   20.13,   20.13,    0.00,   12.72,   20.29, 1179.85,    1.86,    3.43,  224.60,    0.50,  550.00,   12.04,   25.45,   27.19,   27.79,  431.00
17.08.2023 06:20:00,  992.18,   17.60,  291.40,   17.60,  100.00,   20.16,   20.16,    0.00,   12.73,   20.32, 1179.64,    2.43,    3.74,  161.80,    0.30,  600.00,   13.92,   30.37,   41.09,   27.85,  431.20
17.08.2023 06:30:00,  992.10,   17.63,  291.44,   17.63,  100.00,   20.20,   20.20,    0.00,   12.76,   20.36, 1179.40,    2.40,    3.88,  152.30,    0.10,  600.00,   19.46,   42.06,   48.56,   27.87,  434.00
17.08.2023 06:40:00,  992.17,   17.64,  291.44,   17.64,  100.00,   20.21,   20.21,    0.00,   12.77,   20.37, 1179.45,    2.29,    4.41,  154.80,    4.00,  600.00,   14.27,   31.86,   33.24,   27.84,  430.60
17.08.2023 06:50:00,  992.15,   17.58,  291.39,   17.58,  100.00,   20.13,   20.13,    0.00,   12.72,   20.29, 1179.70,    2.99,    5.32,  159.60,    2.80,  560.00,   11.85,   25.90,   31.10,   27.79,  432.70
17.08.2023 07:00:00,  992.46,   17.58,  291.36,   17.58,  100.00,   20.13,   20.13,    0.00,   12.71,   20.29, 1180.07,    0.93,    2.81,  182.00,    0.10,   50.00,   19.46,   40.91,   59.57,   27.72,  434.80
17.08.2023 07:10:00,  992.36,   17.65,  291.44,   17.65,  100.00,   20.22,   20.22,    0.00,   12.77,   20.38, 1179.63,    2.38,    3.78,  173.50,    0.00,    0.00,   44.74,   91.71,  112.27,   27.68,  433.80
17.08.2023 07:20:00,  992.37,   17.79,  291.58,   17.79,  100.00,   20.40,   20.40,    0.00,   12.89,   20.56, 1178.99,    2.16,    3.18,  177.80,    0.00,    0.00,   62.08,  126.44,  167.30,   27.67,  434.10
17.08.2023 07:30:00,  992.43,   17.95,  291.73,   17.95,  100.00,   20.61,   20.61,    0.00,   13.02,   20.76, 1178.32,    2.19,    3.79,  175.20,    0.00,    0.00,   72.20,  147.27,  201.13,   27.72,  433.50
17.08.2023 07:40:00,  992.50,   18.09,  291.87,   18.09,  100.00,   20.79,   20.79,    0.00,   13.13,   20.95, 1177.75,    2.32,    4.06,  174.30,    0.00,    0.00,  170.30,  333.42,  429.85,   27.82,  431.50
17.08.2023 07:50:00,  992.51,   18.34,  292.12,   18.34,  100.00,   21.12,   21.12,    0.00,   13.34,   21.28, 1176.61,    1.99,    2.87,  169.00,    0.00,    0.00,  146.45,  293.05,  378.48,   27.99,  430.30
17.08.2023 08:00:00,  992.53,   18.59,  292.37,   18.57,   99.90,   21.45,   21.43,    0.02,   13.54,   21.59, 1175.48,    1.58,    3.37,  180.00,    0.00,    0.00,  204.22,  401.54,  568.09,   28.23,  429.00
17.08.2023 08:10:00,  992.44,   19.00,  292.78,   18.74,   98.40,   22.01,   21.66,    0.35,   13.69,   21.82, 1173.62,    1.57,    2.59,  183.70,    0.00,    0.00,  306.16,  575.87,  793.34,   28.53,  426.60
17.08.2023 08:20:00,  992.45,   19.34,  293.12,   18.65,   95.80,   22.48,   21.54,    0.94,   13.61,   21.70, 1172.33,    2.51,    3.64,  181.90,    0.00,    0.00,  260.42,  506.76,  694.63,   28.92,  423.80
17.08.2023 08:30:00,  992.47,   19.61,  293.39,   18.70,   94.50,   22.86,   21.60,    1.26,   13.65,   21.77, 1171.24,    1.67,    3.01,  169.50,    0.00,    0.00,  336.71,  645.68, 1000.74,   29.37,  423.30
17.08.2023 08:40:00,  992.53,   20.17,  293.95,   18.78,   91.70,   23.67,   21.70,    1.96,   13.71,   21.87, 1169.03,    1.97,    3.47,  163.30,    0.00,    0.00,  408.61,  766.33, 1166.02,   29.85,  423.20
17.08.2023 08:50:00,  992.62,   20.42,  294.19,   18.81,   90.50,   24.04,   21.75,    2.28,   13.74,   21.91, 1168.12,    1.39,    2.27,  191.90,    0.00,    0.00,  330.82,  630.88, 1052.14,   30.37,  423.20
17.08.2023 09:00:00,  992.68,   20.59,  294.36,   18.91,   90.10,   24.29,   21.88,    2.40,   13.83,   22.05, 1167.45,    1.41,    2.64,  128.40,    0.00,    0.00,  446.46,  837.82, 1295.33,   30.93,  422.50
17.08.2023 09:10:00,  992.63,   20.87,  294.64,   18.99,   89.00,   24.71,   21.99,    2.72,   13.90,   22.16, 1166.23,    1.66,    3.15,  120.20,    0.00,    0.00,  483.89,  917.16, 1257.19,   31.49,  421.80
17.08.2023 09:20:00,  992.57,   21.65,  295.43,   19.09,   85.40,   25.92,   22.14,    3.78,   13.99,   22.30, 1163.01,    1.59,    2.76,  149.80,    0.00,    0.00,  566.41, 1067.70, 1277.28,   32.10,  420.40
17.08.2023 09:30:00,  992.53,   22.19,  295.97,   19.22,   83.30,   26.79,   22.32,    4.47,   14.10,   22.48, 1160.76,    2.01,    3.53,  168.60,    0.00,    0.00,  632.48, 1211.10, 1371.94,   32.77,  418.40
17.08.2023 09:40:00,  992.45,   22.22,  296.01,   19.23,   83.20,   26.84,   22.33,    4.51,   14.11,   22.50, 1160.54,    1.81,    3.07,  111.90,    0.00,    0.00,  620.66, 1188.22, 1354.21,   33.47,  417.60
17.08.2023 09:50:00,  992.42,   22.23,  296.02,   19.45,   84.30,   26.86,   22.64,    4.22,   14.31,   22.81, 1160.32,    1.78,    2.86,   99.40,    0.00,    0.00,  565.75, 1103.89, 1573.18,   34.17,  417.20
17.08.2023 10:00:00,  992.36,   22.45,  296.25,   19.71,   84.50,   27.22,   23.00,    4.22,   14.54,   23.18, 1159.23,    1.31,    2.60,   58.02,    0.00,    0.00,  646.05, 1252.90, 1647.68,   34.84,  415.70
17.08.2023 10:10:00,  992.39,   22.52,  296.32,   19.74,   84.30,   27.33,   23.04,    4.29,   14.57,   23.22, 1158.98,    1.60,    3.00,   51.09,    0.00,    0.00,  494.16,  983.31, 1669.16,   35.43,  414.80
17.08.2023 10:20:00,  992.30,   22.36,  296.16,   19.81,   85.50,   27.07,   23.14,    3.92,   14.64,   23.32, 1159.45,    1.80,    2.80,   58.77,    0.00,    0.00,  551.24, 1083.10, 1684.12,   35.96,  414.50
17.08.2023 10:30:00,  992.17,   22.49,  296.31,   19.86,   85.10,   27.28,   23.22,    4.07,   14.69,   23.40, 1158.75,    1.94,    3.25,   49.60,    0.00,    0.00,  617.34, 1219.57, 1499.06,   36.37,  414.60
17.08.2023 10:40:00,  992.12,   22.73,  296.55,   19.85,   83.80,   27.68,   23.20,    4.48,   14.67,   23.38, 1157.77,    1.85,    3.17,   66.59,    0.00,    0.00,  627.57, 1243.36, 1476.12,   36.70,  414.80
17.08.2023 10:50:00,  992.08,   23.31,  297.13,   20.08,   82.10,   28.67,   23.54,    5.13,   14.89,   23.73, 1155.31,    1.11,    2.03,   98.70,    0.00,    0.00,  724.44, 1408.24, 1433.87,   36.96,  414.80
17.08.2023 11:00:00,  991.99,   23.82,  297.65,   20.34,   80.90,   29.57,   23.92,    5.65,   15.14,   24.11, 1153.04,    1.72,    2.92,   43.06,    0.00,    0.00,  727.84, 1429.47, 1447.88,   37.23,  414.50
17.08.2023 11:10:00,  991.94,   24.05,  297.89,   20.38,   80.00,   29.98,   23.98,    6.00,   15.18,   24.18, 1152.07,    1.03,    2.15,   89.10,    0.00,    0.00,  751.41, 1468.74, 1497.65,   37.55,  414.80
17.08.2023 11:20:00,  991.87,   24.77,  298.62,   20.35,   76.48,   31.30,   23.93,    7.36,   15.15,   24.13, 1149.22,    1.14,    2.53,  101.40,    0.00,    0.00,  776.30, 1502.64, 1627.02,   37.88,  415.30
17.08.2023 11:30:00,  991.84,   24.86,  298.71,   20.45,   76.52,   31.46,   24.08,    7.39,   15.24,   24.27, 1148.78,    2.11,    3.68,   42.07,    0.00,    0.00,  542.11, 1081.78, 1685.54,   38.25,  415.00
17.08.2023 11:40:00,  991.85,   24.45,  298.30,   20.33,   77.87,   30.70,   23.91,    6.79,   15.13,   24.10, 1150.44,    1.47,    2.90,   34.78,    0.00,    0.00,  648.41, 1279.14, 1729.59,   38.57,  414.30
17.08.2023 11:50:00,  991.82,   25.01,  298.86,   20.29,   75.13,   31.75,   23.85,    7.90,   15.09,   24.05, 1148.27,    1.02,    2.32,   42.79,    0.00,    0.00,  399.72,  803.65, 1616.88,   38.74,  414.60
17.08.2023 12:00:00,  991.75,   24.88,  298.74,   20.10,   74.81,   31.50,   23.57,    7.94,   14.91,   23.76, 1148.82,    1.58,    2.73,   26.12,    0.00,    0.00,  385.10,  789.68, 1572.07,   38.86,  414.70
17.08.2023 12:10:00,  991.66,   25.20,  299.07,   20.43,   74.90,   32.11,   24.05,    8.06,   15.22,   24.25, 1147.27,    1.14,    2.08,   30.63,    0.00,    0.00,  732.40, 1421.93, 1630.55,   38.91,  413.70
17.08.2023 12:20:00,  991.62,   25.82,  299.69,   20.44,   72.24,   33.31,   24.06,    9.25,   15.23,   24.27, 1144.84,    1.39,    3.85,   43.39,    0.00,    0.00,  751.55, 1470.26, 1604.76,   38.97,  414.30
17.08.2023 12:30:00,  991.55,   26.41,  300.29,   20.45,   69.82,   34.49,   24.08,   10.41,   15.25,   24.29, 1142.49,    1.30,    3.27,   70.61,    0.00,    0.00,  771.67, 1513.35, 1539.25,   39.09,  414.40
17.08.2023 12:40:00,  991.45,   26.26,  300.15,   20.27,   69.64,   34.19,   23.81,   10.38,   15.07,   24.01, 1143.07,    1.67,    3.27,   73.38,    0.00,    0.00,  768.13, 1501.66, 1525.19,   39.27,  414.30
17.08.2023 12:50:00,  991.36,   26.22,  300.11,   20.44,   70.58,   34.11,   24.07,   10.03,   15.24,   24.28, 1143.00,    2.43,    3.96,   36.58,    0.00,    0.00,  766.60, 1490.97, 1556.36,   39.48,  413.60
17.08.2023 13:00:00,  991.31,   26.16,  300.06,   20.52,   71.15,   33.99,   24.18,    9.80,   15.31,   24.39, 1143.12,    2.72,    4.40,   48.19,    0.00,    0.00,  774.19, 1514.51, 1529.18,   39.70,  413.60
17.08.2023 13:10:00,  991.31,   26.39,  300.29,   20.64,   70.73,   34.45,   24.37,   10.08,   15.43,   24.58, 1142.16,    2.22,    3.66,   51.00,    0.00,    0.00,  803.68, 1565.37, 1629.34,   39.88,  413.00
17.08.2023 13:20:00,  991.25,   26.62,  300.52,   20.55,   69.39,   34.92,   24.23,   10.69,   15.35,   24.44, 1141.28,    2.36,    4.16,   30.15,    0.00,    0.00,  787.46, 1527.70, 1618.97,   40.05,  412.90
17.08.2023 13:30:00,  991.14,   26.88,  300.79,   20.82,   69.49,   35.46,   24.64,   10.82,   15.61,   24.86, 1139.98,    2.95,    5.07,   56.87,    0.00,    0.00,  748.85, 1453.35, 1702.86,   40.27,  413.00
17.08.2023 13:40:00,  991.07,   26.82,  300.74,   20.96,   70.33,   35.33,   24.85,   10.48,   15.74,   25.07, 1140.04,    3.42,    4.71,   48.65,    0.00,    0.00,  842.51, 1569.80, 1665.26,   40.50,  412.50
17.08.2023 13:50:00,  990.94,   26.79,  300.72,   20.99,   70.57,   35.27,   24.89,   10.38,   15.77,   25.12, 1139.98,    2.74,    3.96,   42.40,    0.00,    0.00,  673.77, 1316.38, 1574.40,   40.71,  412.60
17.08.2023 14:00:00,  990.81,   26.64,  300.58,   21.35,   72.80,   34.96,   25.45,    9.51,   16.13,   25.69, 1140.15,    3.95,    6.25,   27.50,    0.00,    0.00,  508.67, 1014.32, 1653.12,   40.85,  413.80
17.08.2023 14:10:00,  990.85,   26.21,  300.15,   21.43,   75.04,   34.09,   25.58,    8.51,   16.21,   25.81, 1141.78,    3.84,    5.16,   30.78,    0.00,    0.00,  598.76, 1144.00, 1570.94,   40.88,  413.70
17.08.2023 14:20:00,  990.81,   26.54,  300.48,   21.45,   73.66,   34.76,   25.60,    9.15,   16.23,   25.84, 1140.47,    4.15,    5.86,   46.28,    0.00,    0.00,  551.38, 1055.52, 1492.78,   40.72,  414.40
17.08.2023 14:30:00,  990.75,   26.27,  300.22,   21.20,   73.71,   34.21,   25.21,    8.99,   15.98,   25.45, 1141.60,    4.32,    6.04,   36.62,    0.00,    0.00,  263.32,  535.96,  615.43,   40.50,  414.50
17.08.2023 14:40:00,  990.63,   26.11,  300.07,   21.41,   75.39,   33.89,   25.55,    8.34,   16.20,   25.79, 1141.92,    3.55,    6.15,   34.25,    0.00,    0.00,  233.34,  471.10,  535.51,   40.21,  414.70
17.08.2023 14:50:00,  990.70,   26.09,  300.04,   21.41,   75.45,   33.85,   25.54,    8.31,   16.19,   25.78, 1142.08,    3.00,    4.52,   30.25,    0.00,    0.00,  431.26,  838.37, 1430.80,   39.85,  414.90
17.08.2023 15:00:00,  990.63,   26.45,  300.41,   21.46,   74.10,   34.57,   25.62,    8.95,   16.24,   25.86, 1140.59,    4.19,    6.35,   30.12,    0.00,    0.00,  667.35, 1246.71, 1460.93,   39.50,  414.70
17.08.2023 15:10:00,  990.82,   26.41,  300.35,   21.30,   73.55,   34.49,   25.37,    9.12,   16.08,   25.60, 1141.08,    4.29,    6.01,   30.71,    0.00,    0.00,  405.33,  779.53, 1231.55,   39.26,  415.40
17.08.2023 15:20:00,  990.94,   26.10,  300.03,   21.18,   74.38,   33.87,   25.19,    8.68,   15.96,   25.42, 1142.48,    4.60,    6.04,   42.68,    0.00,    0.00,  172.77,  350.25,  899.65,   39.07,  416.40
17.08.2023 15:30:00,  990.91,   25.75,  299.68,   20.99,   75.06,   33.17,   24.90,    8.27,   15.78,   25.13, 1143.91,    3.99,    5.97,   36.26,    0.00,    0.00,  104.80,  233.35,  252.42,   38.82,  417.90
17.08.2023 15:40:00,  990.96,   25.56,  299.49,   21.03,   76.09,   32.80,   24.96,    7.84,   15.82,   25.19, 1144.67,    4.31,    6.54,   42.12,    0.00,    0.00,   84.76,  193.74,  227.25,   38.48,  419.30
17.08.2023 15:50:00,  990.90,   25.29,  299.22,   20.81,   76.28,   32.28,   24.62,    7.66,   15.60,   24.85, 1145.78,    4.18,    6.07,   44.68,    0.00,    0.00,   97.50,  226.75,  259.94,   38.08,  420.60
17.08.2023 16:00:00,  991.12,   25.18,  299.09,   20.11,   73.54,   32.07,   23.58,    8.49,   14.93,   23.79, 1146.92,    3.41,    6.34,  116.20,    0.00,    0.00,   23.47,   52.21,  109.28,   37.64,  421.20
17.08.2023 16:10:00,  991.24,   23.95,  297.85,   17.82,   68.58,   29.80,   20.43,    9.36,   12.92,   20.62, 1153.21,    3.74,    6.81,  177.30,    0.00,    0.00,    8.20,   19.43,   27.63,   37.20,  419.20
17.08.2023 16:20:00,  991.29,   22.79,  296.68,   18.08,   74.79,   27.78,   20.78,    7.00,   13.14,   20.96, 1157.63,    2.20,    4.25,  194.50,    0.70,  380.00,    9.55,   25.21,   36.10,   36.74,  418.60
17.08.2023 16:30:00,  991.63,   21.57,  295.43,   18.90,   84.80,   25.80,   21.87,    3.92,   13.84,   22.06, 1162.34,    2.61,    6.27,  137.20,    5.30,  600.00,   16.42,   41.02,   47.54,   36.24,  419.10
17.08.2023 16:40:00,  991.90,   19.44,  293.27,   18.87,   96.50,   22.62,   21.83,    0.79,   13.80,   22.01, 1171.14,    3.86,    5.56,  192.50,    0.60,  530.00,   24.20,   59.00,   67.40,   35.65,  417.80
17.08.2023 16:50:00,  991.49,   19.25,  293.12,   17.41,   89.10,   22.35,   19.92,    2.44,   12.59,   20.09, 1172.27,    2.61,    6.21,  129.20,    1.80,  600.00,   30.12,   71.06,   75.05,   34.89,  415.20
17.08.2023 17:00:00,  991.41,   19.11,  292.98,   17.78,   92.00,   22.16,   20.39,    1.77,   12.89,   20.56, 1172.53,    2.94,    5.25,  344.00,    4.30,  600.00,   32.05,   74.17,   76.44,   34.10,  416.20
17.08.2023 17:10:00,  991.59,   18.88,  292.74,   17.72,   93.00,   21.84,   20.32,    1.53,   12.84,   20.49, 1173.70,    3.39,    4.75,  314.40,    0.50,  360.00,   33.85,   78.14,   88.20,   33.32,  416.40
17.08.2023 17:20:00,  991.54,   19.40,  293.26,   17.96,   91.40,   22.56,   20.62,    1.94,   13.04,   20.80, 1171.41,    2.09,    3.86,  267.90,    0.10,    0.00,   55.10,  118.71,  166.59,   32.59,  417.00
17.08.2023 17:30:00,  991.44,   19.09,  292.96,   18.42,   95.90,   22.13,   21.23,    0.91,   13.42,   21.41, 1172.27,    1.60,    3.41,  246.90,    0.00,    0.00,   76.35,  161.40,  186.41,   31.96,  418.10
17.08.2023 17:40:00,  991.47,   19.07,  292.94,   18.71,   97.80,   22.10,   21.62,    0.49,   13.68,   21.80, 1172.20,    2.02,    3.41,  244.20,    0.00,    0.00,   60.32,  127.92,  133.19,   31.51,  418.60
17.08.2023 17:50:00,  991.62,   19.25,  293.10,   18.68,   96.50,   22.35,   21.57,    0.78,   13.64,   21.75, 1171.68,    1.72,    2.53,  309.50,    0.00,    0.00,   56.50,  118.87,  124.52,   31.21,  418.90
17.08.2023 18:00:00,  991.59,   19.42,  293.28,   18.68,   95.50,   22.59,   21.58,    1.02,   13.65,   21.76, 1170.96,    1.19,    1.86,  315.50,    0.00,    0.00,   57.78,  120.36,  124.34,   31.01,  418.00
17.08.2023 18:10:00,  991.57,   19.45,  293.31,   19.11,   97.90,   22.63,   22.16,    0.48,   14.02,   22.35, 1170.56,    2.01,    4.05,  228.80,    0.00,    0.00,   60.68,  124.25,  129.00,   30.87,  419.80
17.08.2023 18:20:00,  991.69,   19.39,  293.24,   19.33,   99.60,   22.55,   22.46,    0.09,   14.21,   22.65, 1170.81,    2.48,    4.13,  292.80,    0.00,    0.00,   40.40,   81.87,  114.80,   30.79,  420.30
17.08.2023 18:30:00,  991.98,   19.47,  293.29,   19.44,   99.80,   22.66,   22.62,    0.05,   14.30,   22.80, 1170.76,    1.94,    2.59,   22.32,    0.00,    0.00,   12.42,   24.91,   44.38,   30.72,  422.30
17.08.2023 18:40:00,  991.96,   19.44,  293.27,   19.44,  100.00,   22.62,   22.62,    0.00,   14.31,   22.80, 1170.85,    0.84,    2.08,  241.60,    0.00,    0.00,    7.64,   15.85,   17.93,   30.64,  424.70
17.08.2023 18:50:00,  991.98,   19.48,  293.30,   19.43,   99.70,   22.68,   22.61,    0.07,   14.30,   22.79, 1170.72,    1.16,    2.20,    6.31,    0.00,    0.00,    4.31,   10.06,   14.15,   30.56,  424.80
17.08.2023 19:00:00,  992.02,   19.45,  293.27,   19.30,   99.10,   22.63,   22.43,    0.20,   14.19,   22.61, 1170.97,    0.82,    1.75,   22.20,    0.00,    0.00,    2.00,    4.60,    6.47,   30.51,  424.40
